62	62	62	62	415	62	62	62	352	62	62	62	
63	63	63	63	63	63	297	330	63	63	63	63	
64	64	64	64	64	354	64	20	64	64	64	64	
65	65	65	65	65	65	409	65	34	65	65	65	
66	66	66	66	23	66	66	204	66	66	66	66	
67	67	67	321	67	67	67	145	67	67	67	67	
68	68	68	450	68	170	68	68	68	68	68	68	
69	69	69	69	69	227	323	69	69	69	69	69	
70	70	70	70	70	70	390	70	307	70	70	70	
71	71	71	128	71	71	71	71	299	71	71	71	
72	72	72	150	72	72	72	344	72	72	72	72	
73	73	73	73	73	73	383	73	398	73	73	73	
74	74	74	74	74	227	96	74	74	74	74	74	
75	75	75	337	75	75	75	75	71	75	75	75	
76	76	76	388	76	76	230	76	76	76	76	76	
77	77	77	138	77	77	77	77	77	77	77	77	
78	78	78	341	78	78	78	78	78	78	78	78	
79	79	79	107	79	79	79	79	235	79	79	79	
80	80	80	80	80	227	80	116	80	80	80	80	
81	81	81	81	81	81	471	81	81	81	81	81	
82	82	82	82	82	82	90	82	82	82	82	82	
83	83	83	83	83	83	89	83	84	83	83	83	
84	84	84	370	84	84	240	84	84	84	84	84	
85	85	85	85	98	85	85	85	226	85	85	85	
86	86	86	153	86	86	86	86	86	86	86	86	
87	87	87	87	386	87	87	264	87	87	87	87	
88	88	88	88	88	88	19	88	132	88	88	88	
89	89	89	380	89	89	89	89	240	89	89	89	
90	90	90	439	90	90	90	293	90	90	90	90	
91	91	91	91	372	91	91	91	143	91	91	91	
92	92	92	356	44	92	92	92	92	92	92	92	
93	93	93	93	93	93	295	93	139	93	93	93	
94	94	94	459	94	84	94	94	94	94	94	94	
95	95	95	95	95	183	95	95	338	95	95	95	
96	96	96	96	96	227	96	442	96	96	96	96	
97	97	97	97	473	97	97	333	97	97	97	97	
98	98	98	98	98	491	98	98	407	98	98	98	
99	99	99	373	99	466	99	99	99	99	99	99	
100	100	100	100	100	100	235	100	300	100	100	100	
101	101	101	101	113	101	101	101	15	101	101	101	
102	102	102	329	102	102	336	102	102	102	102	102	
103	103	103	171	103	227	103	103	103	103	103	103	
104	104	104	104	104	429	104	372	104	104	104	104	
105	105	105	105	105	34	105	105	27	105	105	105	
106	106	106	106	106	106	451	458	106	106	106	106	
107	107	107	107	199	107	107	107	256	107	107	107	
108	108	108	108	130	108	108	101	108	108	108	108	
109	109	109	109	291	109	109	109	282	109	109	109	
110	110	110	110	110	110	435	325	110	110	110	110	
111	111	111	111	111	56	111	447	111	111	111	111	
112	112	112	393	112	112	112	112	112	112	112	112	
113	113	113	113	113	406	113	113	178	113	113	113	
114	114	114	114	114	114	31	61	114	114	114	114	
115	115	115	115	115	180	115	115	352	115	115	115	
116	116	116	116	116	227	116	116	16	116	116	116	
117	117	117	13	117	117	117	117	230	117	117	117	
118	118	118	118	118	118	10	118	162	118	118	118	
119	119	119	119	464	119	119	243	119	119	119	119	
120	120	120	120	241	120	120	120	127	120	120	120	
121	121	121	328	121	460	121	121	121	121	121	121	
122	122	122	122	122	122	457	122	352	122	122	122	
123	123	123	123	123	123	465	123	123	123	123	123	
124	124	124	124	280	124	66	124	124	124	124	124	
125	125	125	125	125	374	125	125	99	125	125	125	
126	126	126	456	126	286	126	126	126	126	126	126	
127	127	127	127	179	127	127	127	207	127	127	127	
128	128	128	128	105	128	128	128	353	128	128	128	
129	129	129	129	104	129	129	91	129	129	129	129	
130	130	130	130	130	287	130	113	130	130	130	130	
131	131	131	35	131	227	131	131	131	131	131	131	
132	132	132	132	132	132	47	132	48	132	132	132	
133	133	133	133	182	133	133	133	13	133	133	133	
134	134	134	134	40	134	134	107	134	134	134	134	
135	135	135	163	135	154	135	135	135	135	135	135	
136	136	136	136	136	414	136	136	98	136	136	136	
137	137	137	60	137	137	137	137	137	137	137	137	
138	138	138	138	340	138	150	138	138	138	138	138	
139	139	139	360	139	139	140	139	139	139	139	139	
140	140	140	356	140	140	140	140	140	140	140	140	
141	141	141	141	141	141	467	141	428	141	141	141	
142	142	142	142	142	142	494	142	142	142	142	142	
143	143	143	143	371	143	143	143	352	143	143	143	
144	144	144	305	144	144	144	144	144	144	144	144	
145	145	145	368	145	145	145	145	228	145	145	145	
146	146	146	397	146	146	146	146	248	146	146	146	
147	147	147	147	147	93	147	147	289	147	147	147	
148	148	148	148	125	148	148	148	189	148	148	148	
149	149	149	149	149	149	67	395	149	149	149	149	
150	150	150	150	363	150	150	120	150	150	150	150	
151	151	151	151	151	151	319	151	51	151	151	151	
152	152	152	152	369	152	152	152	396	152	152	152	
153	153	153	153	402	153	155	153	153	153	153	153	
154	154	154	303	154	154	144	154	154	154	154	154	
155	155	155	155	292	155	155	318	155	155	155	155	
156	156	156	156	314	156	156	475	156	156	156	156	
157	157	157	157	157	227	157	157	103	157	157	157	
158	158	158	158	277	158	158	158	187	158	158	158	
159	159	159	308	159	159	159	409	159	159	159	159	
160	160	160	168	160	160	160	160	77	160	160	160	
161	161	161	161	161	161	465	236	161	161	161	161	
162	162	162	38	162	162	315	162	162	162	162	162	
163	163	163	163	163	303	446	163	163	163	163	163	
164	164	164	164	267	164	164	164	225	164	164	164	
165	165	165	285	165	165	248	165	165	165	165	165	
166	166	166	166	166	480	166	166	126	166	166	166	
167	167	167	167	167	167	455	167	352	167	167	167	
168	168	168	168	275	168	168	168	376	168	168	168	
169	169	169	169	169	493	169	267	169	169	169	169	
170	170	170	252	170	170	461	170	170	170	170	170	
171	171	171	171	171	227	80	171	171	171	171	171	
172	172	172	17	172	14	172	172	172	172	172	172	
173	173	173	489	173	173	173	173	173	173	173	173	
174	174	174	174	25	174	174	133	174	174	174	174	
175	175	175	52	175	175	175	175	352	175	175	175	
176	176	176	176	136	176	176	176	85	176	176	176	
177	177	177	176	177	177	177	177	10	177	177	177	
178	178	178	178	178	324	178	178	44	178	178	178	
179	179	179	179	179	431	179	179	469	179	179	179	
180	180	180	180	180	180	481	180	352	180	180	180	
181	181	181	181	80	181	181	367	181	181	181	181	
182	182	182	182	182	330	182	182	42	182	182	182	
183	183	183	183	183	183	418	183	364	183	183	183	
184	184	184	345	184	184	184	362	184	184	184	184	
185	185	185	322	185	206	185	185	185	185	185	185	
186	186	186	186	298	186	186	186	259	186	186	186	
187	187	187	53	28	187	187	187	187	187	187	187	
188	188	188	188	188	272	188	188	166	188	188	188	
189	189	189	250	99	189	189	189	189	189	189	189	
190	190	190	87	190	190	190	449	190	190	190	190	
191	191	191	191	191	191	342	191	191	191	191	191	
192	192	192	192	192	38	488	192	192	192	192	192	
193	193	193	193	442	193	193	193	54	193	193	193	
194	194	194	194	17	194	231	194	194	194	194	194	
195	195	195	195	195	366	195	436	195	195	195	195	
196	196	196	196	196	227	196	196	265	196	196	196	
197	197	197	54	197	197	197	197	57	197	197	197	
198	198	198	9	198	198	198	274	198	198	198	198	
199	199	199	199	199	273	199	199	403	199	199	199	
200	200	200	200	375	200	200	200	380	200	200	200	
201	201	201	201	111	201	201	479	201	201	201	201	
202	202	202	202	260	202	202	202	425	202	202	202	
203	203	203	156	203	203	203	319	203	203	203	203	
204	204	204	204	348	204	204	204	32	204	204	204	
205	205	205	393	485	205	205	205	205	205	205	205	
206	206	206	191	206	206	229	206	206	206	206	206	
207	207	207	489	469	207	207	207	207	207	207	207	
208	208	208	208	208	106	208	474	208	208	208	208	
209	209	209	209	209	227	209	375	209	209	209	209	
210	210	210	382	68	210	210	210	210	210	210	210	
211	211	211	211	211	211	8	211	14	211	211	211	
212	212	212	212	20	212	212	212	168	212	212	212	
213	213	213	411	306	213	213	213	213	213	213	213	
214	214	214	214	59	214	87	214	214	214	214	214	
215	215	215	32	215	215	215	215	219	215	215	215	
216	216	216	216	216	114	216	37	216	216	216	216	
217	217	217	217	217	217	26	217	93	217	217	217	
218	218	218	218	96	218	218	193	218	218	218	218	
219	219	219	472	219	219	219	219	219	219	219	219	
220	220	220	45	131	220	220	220	220	220	220	220	
221	221	221	18	221	221	137	221	221	221	221	221	
222	222	222	391	222	288	222	222	222	222	222	222	
223	223	223	223	223	223	184	311	223	223	223	223	
224	224	224	224	224	332	224	260	224	224	224	224	
225	225	225	225	334	225	225	225	432	225	225	225	
226	226	226	214	407	226	226	226	226	226	226	226	
227	227	227	227	227	227	247	227	227	227	227	227	
228	228	228	326	228	228	228	228	86	228	228	228	
229	229	229	124	229	229	229	229	229	229	229	229	
230	230	230	378	230	230	230	230	230	230	230	230	
231	231	231	231	438	231	231	437	231	231	231	231	
232	232	232	200	232	232	232	232	89	232	232	232	
233	233	233	233	233	149	233	4	233	233	233	233	
234	234	234	234	3	234	234	234	347	234	234	234	
235	235	235	256	235	235	235	235	487	235	235	235	
236	236	236	236	236	236	301	236	122	236	236	236	
237	237	237	218	237	237	237	420	237	237	237	237	
238	238	238	238	36	238	238	238	52	238	238	238	
239	239	239	239	239	18	433	239	239	239	239	239	
240	240	240	45	240	240	240	240	240	240	240	240	
241	241	241	241	241	421	241	241	179	241	241	241	
242	242	242	242	242	242	342	141	242	242	242	242	
243	243	243	243	426	243	243	243	109	243	243	243	
244	244	244	244	387	244	244	244	46	244	244	244	
245	245	245	245	245	245	160	245	288	245	245	245	
246	246	246	246	433	246	246	337	246	246	246	246	
495	495	495	495	495	495	495	495	495	495	495	495	
248	248	248	382	248	248	248	248	248	248	248	248	
249	249	249	249	249	242	249	387	249	249	249	249	
250	250	250	250	373	250	129	250	250	250	250	250	
251	251	251	119	251	251	251	418	251	251	251	251	
252	252	252	252	252	252	237	252	252	252	252	252	
253	253	253	253	64	253	253	212	253	253	253	253	
254	254	254	422	254	76	254	254	254	254	254	254	
255	255	255	148	255	255	255	255	270	255	255	255	
256	256	256	256	403	256	256	256	327	256	256	256	
257	257	257	257	257	223	257	3	257	257	257	257	
258	258	258	258	171	258	181	258	258	258	258	258	
259	259	259	259	196	259	259	259	30	259	259	259	
260	260	260	260	260	385	260	260	392	260	260	260	
261	261	261	261	261	261	12	261	206	261	261	261	
262	262	262	410	262	262	262	262	144	262	262	262	
263	263	263	153	290	263	263	263	263	263	263	263	
264	264	264	264	6	264	264	264	62	264	264	264	
265	265	265	227	265	227	265	265	265	265	265	265	
266	266	266	7	266	266	266	266	12	266	266	266	
267	267	267	267	267	400	267	267	334	267	267	267	
268	268	268	268	268	268	350	268	268	268	268	268	
269	269	269	269	269	428	269	269	121	269	269	269	
270	270	270	250	270	270	270	270	270	270	270	270	
271	271	271	378	135	271	271	271	271	271	271	271	
272	272	272	272	272	272	75	272	480	272	272	272	
273	273	273	273	273	273	0	273	463	273	273	273	
274	274	274	164	274	274	274	274	413	274	274	274	
275	275	275	275	275	100	275	275	21	275	275	275	
276	276	276	276	276	416	216	276	276	276	276	276	
277	277	277	277	277	132	277	277	28	277	277	277	
278	278	278	278	166	278	278	278	462	278	278	278	
279	279	279	279	456	279	201	279	279	279	279	279	
280	280	280	280	280	285	23	280	280	280	280	280	
281	281	281	281	281	281	251	183	281	281	281	281	
282	282	282	2	408	282	282	282	282	282	282	282	
283	283	283	283	224	283	283	202	283	283	283	283	
284	284	284	284	284	377	284	136	284	284	284	284	
285	285	285	285	285	285	412	285	285	285	285	285	
286	286	286	81	286	286	299	286	286	286	286	286	
287	287	287	287	287	287	237	406	287	287	287	287	
288	288	288	346	288	288	77	288	288	288	288	288	
289	289	289	441	289	139	289	289	289	289	289	289	
290	290	290	402	290	307	290	290	290	290	290	290	
291	291	291	291	291	227	291	291	408	291	291	291	
292	292	292	292	292	161	292	389	292	292	292	292	
293	293	293	361	293	293	293	293	255	293	293	293	
294	294	294	472	289	294	294	294	294	294	294	294	
295	295	295	15	295	295	295	295	140	295	295	295	
296	296	296	367	296	296	296	296	390	296	296	296	
297	297	297	444	297	297	297	440	297	297	297	297	
298	298	298	298	298	227	298	298	196	298	298	298	
299	299	299	424	299	299	299	299	299	299	299	299	
300	300	300	55	300	300	487	300	300	300	300	300	
301	301	301	186	301	301	301	301	457	301	301	301	
302	302	302	46	302	302	302	302	336	302	302	302	
303	303	303	303	303	303	203	303	303	303	303	303	
304	304	304	304	16	304	304	304	205	304	304	304	
305	305	305	305	459	305	156	305	305	305	305	305	
306	306	306	192	306	162	306	306	306	306	306	306	
307	307	307	123	307	307	112	307	307	307	307	307	
308	308	308	308	249	308	308	244	308	308	308	308	
309	309	309	152	309	309	309	309	78	309	309	309	
310	310	310	310	209	310	310	200	310	310	310	310	
311	311	311	311	311	311	362	311	335	311	311	311	
312	312	312	312	312	312	198	421	312	312	312	312	
313	313	313	313	313	313	184	313	313	313	313	313	
314	314	314	314	314	281	314	95	314	314	314	314	
315	315	315	214	315	315	315	315	315	315	315	315	
316	316	316	316	486	316	316	316	358	316	316	316	
317	317	317	97	317	317	317	470	317	317	317	317	
318	318	318	318	389	318	318	318	419	318	318	318	
319	319	319	475	319	319	319	319	146	319	319	319	
320	320	320	320	320	122	320	320	352	320	320	320	
321	321	321	321	216	321	321	368	321	321	321	321	
322	322	322	322	322	191	249	322	322	322	322	322	
323	323	323	323	323	227	323	298	323	323	323	323	
324	324	324	324	324	324	197	324	445	324	324	324	
325	325	325	325	325	325	417	325	245	325	325	325	
326	326	326	326	399	326	326	326	263	326	326	326	
327	327	327	468	254	327	327	327	327	327	327	327	
328	328	328	328	328	82	284	328	328	328	328	328	
329	329	329	329	329	329	484	329	329	329	329	329	
330	330	330	330	330	330	440	330	365	330	330	330	
331	331	331	129	331	331	331	11	331	331	331	331	
332	332	332	332	332	332	484	385	332	332	332	332	
333	333	333	333	24	333	333	333	152	333	333	333	
334	334	334	334	334	261	334	334	185	334	334	334	
335	335	335	335	335	335	175	335	352	335	335	335	
336	336	336	434	336	336	336	336	336	336	336	336	
337	337	337	337	29	337	337	337	128	337	337	337	
338	338	338	338	338	364	338	338	68	338	338	338	
339	339	339	339	339	339	405	273	339	339	339	339	
340	340	340	340	340	55	363	340	340	340	340	340	
341	341	341	341	391	341	381	341	341	341	341	341	
342	342	342	66	342	342	342	467	342	342	342	342	
343	343	343	343	343	151	343	343	490	343	343	343	
344	344	344	120	344	344	344	344	8	344	344	344	
345	345	345	345	488	345	345	238	345	345	345	345	
346	346	346	346	346	346	72	346	346	346	346	346	
347	347	347	347	41	347	347	347	352	347	347	347	
348	348	348	348	348	217	348	348	147	348	348	348	
349	349	349	349	349	349	344	349	211	349	349	349	
350	350	350	246	350	350	350	75	350	350	350	350	
351	351	351	411	351	351	351	351	351	351	351	351	
352	352	352	227	352	352	352	352	352	352	352	352	
353	353	353	424	27	353	353	353	353	353	353	353	
354	354	354	354	354	354	453	58	354	354	354	354	
355	355	355	355	446	355	355	7	355	355	355	355	
356	356	356	356	276	356	321	356	356	356	356	356	
357	357	357	280	357	165	357	357	357	357	357	357	
358	358	358	194	172	358	358	358	358	358	358	358	
359	359	359	434	121	359	359	359	359	359	359	359	
360	360	360	360	360	360	67	360	360	360	360	360	
361	361	361	361	4	361	361	361	148	361	361	361	
362	362	362	238	362	362	362	362	175	362	362	362	
363	363	363	363	363	312	363	241	363	363	363	363	
364	364	364	364	364	364	476	364	170	364	364	364	
365	365	365	365	365	365	262	365	154	365	365	365	
366	366	366	366	366	366	72	349	366	366	366	366	
367	367	367	367	116	367	367	367	304	367	367	367	
368	368	368	368	37	368	368	368	326	368	368	368	
369	369	369	369	369	245	369	369	222	369	369	369	
370	370	370	370	370	370	251	370	370	370	370	370	
371	371	371	371	371	398	371	371	352	371	371	371	
372	372	372	372	372	73	372	372	371	372	372	372	
373	373	373	373	373	142	104	373	373	373	373	373	
374	374	374	374	374	374	228	374	466	374	374	374	
375	375	375	375	375	227	375	375	454	375	375	375	
376	376	376	138	21	376	376	376	376	376	376	376	
377	377	377	377	377	377	90	414	377	377	377	377	
378	378	378	378	163	378	355	378	378	378	378	378	
379	379	379	379	490	379	379	379	430	379	379	379	
380	380	380	380	454	380	380	380	220	380	380	380	
381	381	381	381	195	381	381	483	381	381	381	381	
382	382	382	382	450	382	108	382	382	382	382	382	
383	383	383	318	383	383	383	383	482	383	383	383	
384	384	384	384	384	384	331	384	384	384	384	384	
385	385	385	385	385	385	177	385	118	385	385	385	
386	386	386	386	386	492	386	6	386	386	386	386	
387	387	387	387	387	141	387	387	269	387	387	387	
388	388	388	388	388	388	443	388	388	388	388	388	
389	389	389	389	389	236	389	389	320	389	389	389	
390	390	390	304	390	390	390	390	112	390	390	390	
391	391	391	391	391	346	195	391	391	391	391	391	
392	392	392	392	392	118	392	392	306	392	392	392	
393	393	393	393	69	393	423	393	393	393	393	393	
394	394	394	394	394	313	257	394	394	394	394	394	
395	395	395	395	395	395	145	395	374	395	395	395	
396	396	396	341	222	396	396	396	396	396	396	396	
397	397	397	397	338	397	397	397	210	397	397	397	
398	398	398	398	398	398	482	398	352	398	398	398	
399	399	399	399	399	70	399	399	290	399	399	399	
400	400	400	400	400	400	266	400	261	400	400	400	
401	401	401	401	474	401	401	401	410	401	401	401	
402	402	402	402	402	123	292	402	402	402	402	402	
403	403	403	403	403	463	403	403	254	403	403	403	
404	404	404	404	404	329	224	404	404	404	404	404	
405	405	405	174	405	405	405	0	405	405	405	405	
406	406	406	406	406	406	420	406	324	406	406	406	
407	407	407	59	407	49	407	407	407	407	407	407	
408	408	408	74	408	227	408	408	408	408	408	408	
409	409	409	244	409	409	409	409	302	409	409	409	
410	410	410	410	477	410	410	410	427	410	410	410	
411	411	411	411	192	411	345	411	411	411	411	411	
412	412	412	108	412	412	412	26	412	412	412	412	
413	413	413	225	413	413	413	413	137	413	413	413	
414	414	414	414	414	414	293	414	491	414	414	414	
415	415	415	415	415	167	415	415	352	415	415	415	
416	416	416	416	416	416	31	416	416	416	416	416	
417	417	417	212	417	417	417	417	160	417	417	417	
418	418	418	243	418	418	418	418	476	418	418	418	
419	419	419	419	320	419	419	419	352	419	419	419	
420	420	420	193	420	420	420	420	197	420	420	420	
421	421	421	421	421	421	274	421	431	421	421	421	
422	422	422	422	422	388	169	422	422	422	422	422	
423	423	423	423	323	423	423	186	423	423	423	423	
424	424	424	424	404	424	283	424	424	424	424	424	
425	425	425	425	392	425	425	425	213	425	425	425	
426	426	426	426	426	227	426	426	291	426	426	426	
427	427	427	305	94	427	427	427	427	427	427	427	
428	428	428	428	428	428	215	428	460	428	428	428	
429	429	429	429	429	429	494	73	429	429	429	429	
430	430	430	124	357	430	430	430	430	430	430	430	
431	431	431	431	431	431	413	431	221	431	431	431	
432	432	432	60	185	432	432	432	432	432	432	432	
433	433	433	433	433	43	433	29	433	433	433	433	
434	434	434	434	328	434	5	434	434	434	434	434	
435	435	435	253	435	435	435	417	435	435	435	435	
436	436	436	436	436	349	436	436	486	436	436	436	
437	437	437	437	188	437	437	437	278	437	437	437	
438	438	438	438	438	448	438	188	438	438	438	438	
439	439	439	439	233	439	439	361	439	439	439	439	
440	440	440	401	440	440	440	440	262	440	440	440	
441	441	441	441	441	360	233	441	441	441	441	441	
442	442	442	442	442	227	442	442	157	442	442	442	
443	443	443	355	443	443	443	266	443	443	443	443	
444	444	444	444	208	444	444	401	444	444	444	444	
445	445	445	416	445	445	57	445	445	445	445	445	
446	446	446	446	446	478	446	343	446	446	446	446	
447	447	447	447	447	88	447	447	277	447	447	447	
448	448	448	448	448	448	350	272	448	448	448	448	
449	449	449	264	449	449	449	449	481	449	449	449	
450	450	450	450	450	252	130	450	450	450	450	450	
451	451	451	310	451	451	451	232	451	451	451	451	
452	452	452	452	452	452	412	217	452	452	452	452	
453	453	453	134	453	453	453	79	453	453	453	453	
454	454	454	454	454	227	454	454	131	454	454	454	
455	455	455	143	455	455	455	455	352	455	455	455	
456	456	456	456	456	81	111	456	456	456	456	456	
457	457	457	259	457	457	457	457	352	457	457	457	
458	458	458	458	458	458	232	458	83	458	458	458	
459	459	459	459	459	370	314	459	459	459	459	459	
460	460	460	82	460	460	219	460	460	460	460	460	
461	461	461	2	461	461	461	461	461	461	461	461	
462	462	462	279	126	462	462	462	462	462	462	462	
463	463	463	463	463	463	117	463	76	463	463	463	
464	464	464	464	464	227	464	426	464	464	464	464	
465	465	465	423	465	465	465	301	465	465	465	465	
466	466	466	142	466	466	86	466	466	466	466	466	
467	467	467	204	467	467	467	467	215	467	467	467	
468	468	468	468	422	468	9	468	468	468	468	468	
469	469	469	239	469	221	469	469	469	469	469	469	
470	470	470	333	470	470	470	470	309	470	470	470	
471	471	471	283	471	471	471	19	471	471	471	471	
472	472	472	472	441	472	439	472	472	472	472	472	
473	473	473	473	473	110	473	24	473	473	473	473	
474	474	474	474	474	458	474	474	477	474	474	474	
475	475	475	475	95	475	475	475	397	475	475	475	
476	476	476	109	476	476	476	476	461	476	476	476	
477	477	477	477	477	83	477	477	94	477	477	477	
478	478	478	478	478	478	203	151	478	478	478	478	
479	479	479	479	447	479	479	479	158	479	479	479	
480	480	480	480	480	480	71	480	286	480	480	480	
481	481	481	62	481	481	481	481	352	481	481	481	
482	482	482	419	482	482	482	482	352	482	482	482	
483	483	483	483	436	483	483	483	316	483	483	483	
484	484	484	5	484	484	484	177	484	484	484	484	
485	485	485	69	485	227	485	485	485	485	485	485	
486	486	486	486	486	211	486	486	172	486	486	486	
487	487	487	468	487	487	487	487	487	487	487	487	
488	488	488	488	488	1	488	36	488	488	488	488	
489	489	489	489	239	489	246	489	489	489	489	489	
490	490	490	490	490	51	490	490	357	490	490	490	
491	491	491	491	491	491	255	491	49	491	491	491	
492	492	492	492	492	492	331	22	492	492	492	492	
493	493	493	493	493	493	443	400	493	493	493	493	
494	494	494	155	494	494	494	383	494	494	494	494	
317	317	317	317	317	317	317	317	317	317	317	317	
